name,gene.x,gene.y,complexSize
ESR1-TRAP/Mediator coactivator-complex,MED16,NCOA1,18
ESR1-TRAP/Mediator coactivator-complex,MED17,MED20,18
ESR1-TRAP/Mediator coactivator-complex,MED17,MED23,18
ESR1-TRAP/Mediator coactivator-complex,MED17,MED24,18
ESR1-TRAP/Mediator coactivator-complex,MED17,NCOA1,18
ESR1-TRAP/Mediator coactivator-complex,MED20,MED23,18
ESR1-TRAP/Mediator coactivator-complex,MED20,MED24,18
ESR1-TRAP/Mediator coactivator-complex,MED20,NCOA1,18
ESR1-TRAP/Mediator coactivator-complex,MED23,MED24,18
ESR1-TRAP/Mediator coactivator-complex,MED23,NCOA1,18
ESR1-TRAP/Mediator coactivator-complex,MED24,NCOA1,18
ESR2-TRAP/Mediator coactivator complex,EP300,MED1,18
ESR2-TRAP/Mediator coactivator complex,EP300,MED12,18
ESR2-TRAP/Mediator coactivator complex,EP300,MED14,18
ESR2-TRAP/Mediator coactivator complex,EP300,MED16,18
ESR2-TRAP/Mediator coactivator complex,EP300,MED17,18
ESR2-TRAP/Mediator coactivator complex,EP300,MED20,18
ESR2-TRAP/Mediator coactivator complex,EP300,MED23,18
ESR2-TRAP/Mediator coactivator complex,EP300,MED24,18
ESR2-TRAP/Mediator coactivator complex,EP300,NCOA1,18
ESR2-TRAP/Mediator coactivator complex,MED1,MED12,18
ESR2-TRAP/Mediator coactivator complex,MED1,MED14,18
ESR2-TRAP/Mediator coactivator complex,MED1,MED16,18
ESR2-TRAP/Mediator coactivator complex,MED1,MED17,18
ESR2-TRAP/Mediator coactivator complex,MED1,MED20,18
ESR2-TRAP/Mediator coactivator complex,MED1,MED23,18
ESR2-TRAP/Mediator coactivator complex,MED1,MED24,18
ESR2-TRAP/Mediator coactivator complex,MED1,NCOA1,18
ESR2-TRAP/Mediator coactivator complex,MED12,MED14,18
ESR2-TRAP/Mediator coactivator complex,MED12,MED16,18
ESR2-TRAP/Mediator coactivator complex,MED12,MED17,18
ESR2-TRAP/Mediator coactivator complex,MED12,MED20,18
ESR2-TRAP/Mediator coactivator complex,MED12,MED23,18
ESR2-TRAP/Mediator coactivator complex,MED12,MED24,18
ESR2-TRAP/Mediator coactivator complex,MED12,NCOA1,18
ESR2-TRAP/Mediator coactivator complex,MED14,MED16,18
ESR2-TRAP/Mediator coactivator complex,MED14,MED17,18
ESR2-TRAP/Mediator coactivator complex,MED14,MED20,18
ESR2-TRAP/Mediator coactivator complex,MED14,MED23,18
ESR2-TRAP/Mediator coactivator complex,MED14,MED24,18
ESR2-TRAP/Mediator coactivator complex,MED14,NCOA1,18
ESR2-TRAP/Mediator coactivator complex,MED16,MED17,18
ESR2-TRAP/Mediator coactivator complex,MED16,MED20,18
ESR2-TRAP/Mediator coactivator complex,MED16,MED23,18
ESR2-TRAP/Mediator coactivator complex,MED16,MED24,18
ESR2-TRAP/Mediator coactivator complex,MED16,NCOA1,18
ESR2-TRAP/Mediator coactivator complex,MED17,MED20,18
ESR2-TRAP/Mediator coactivator complex,MED17,MED23,18
ESR2-TRAP/Mediator coactivator complex,MED17,MED24,18
ESR2-TRAP/Mediator coactivator complex,MED17,NCOA1,18
ESR2-TRAP/Mediator coactivator complex,MED20,MED23,18
ESR2-TRAP/Mediator coactivator complex,MED20,MED24,18
ESR2-TRAP/Mediator coactivator complex,MED20,NCOA1,18
ESR2-TRAP/Mediator coactivator complex,MED23,MED24,18
ESR2-TRAP/Mediator coactivator complex,MED23,NCOA1,18
ESR2-TRAP/Mediator coactivator complex,MED24,NCOA1,18
ETS2-SMARCA4-INI1 complex,SMARCA4,SMARCB1,3
Ectodermin-SMAD4 complex,SMAD4,TRIM33,2
Emerin architectural complex,LMNA,SPTAN1,6
Emerin complex 1,LMO7,MYH9,8
Emerin complex 1,LMO7,MYO1E,8
Emerin complex 1,LMO7,SPTAN1,8
Emerin complex 1,MYH9,MYO1E,8
Emerin complex 1,MYH9,SPTAN1,8
Emerin complex 1,MYO1E,SPTAN1,8
Emerin complex 24,LMNA,RB1,15
Emerin complex 24,LMNA,SAP130,15
Emerin complex 24,RB1,SAP130,15
Emerin complex 25,CDC37,LSM2,16
Emerin complex 25,CDC37,SAP130,16
Emerin complex 25,LSM2,SAP130,16
Emerin complex 32,CHD4,DPY30,22
Emerin complex 32,CHD4,HDAC1,22
Emerin complex 32,CHD4,HDAC3,22
Emerin complex 32,CHD4,MED4,22
Emerin complex 32,CHD4,RBL1,22
Emerin complex 32,CHD4,RCOR1,22
Emerin complex 32,CHD4,SMARCB1,22
Emerin complex 32,CHD4,SMARCC1,22
Emerin complex 32,CHD4,SMARCC2,22
Emerin complex 32,CHD4,SPTAN1,22
Emerin complex 32,CHD4,TBL1XR1,22
Emerin complex 32,DPY30,HDAC1,22
Emerin complex 32,DPY30,HDAC3,22
Emerin complex 32,DPY30,MED4,22
Emerin complex 32,DPY30,RBL1,22
Emerin complex 32,DPY30,RCOR1,22
Emerin complex 32,DPY30,SMARCB1,22
Emerin complex 32,DPY30,SMARCC1,22
Emerin complex 32,DPY30,SMARCC2,22
Emerin complex 32,DPY30,SPTAN1,22
Emerin complex 32,DPY30,TBL1XR1,22
Emerin complex 32,HDAC1,HDAC3,22
Emerin complex 32,HDAC1,MED4,22
Emerin complex 32,HDAC1,RBL1,22
Emerin complex 32,HDAC1,RCOR1,22
Emerin complex 32,HDAC1,SMARCB1,22
Emerin complex 32,HDAC1,SMARCC1,22
Emerin complex 32,HDAC1,SMARCC2,22
Emerin complex 32,HDAC1,SPTAN1,22
Emerin complex 32,HDAC1,TBL1XR1,22
Emerin complex 32,HDAC3,MED4,22
Emerin complex 32,HDAC3,RBL1,22
Emerin complex 32,HDAC3,RCOR1,22
Emerin complex 32,HDAC3,SMARCB1,22
Emerin complex 32,HDAC3,SMARCC1,22
Emerin complex 32,HDAC3,SMARCC2,22
Emerin complex 32,HDAC3,SPTAN1,22
Emerin complex 32,HDAC3,TBL1XR1,22
Emerin complex 32,MED4,RBL1,22
Emerin complex 32,MED4,RCOR1,22
Emerin complex 32,MED4,SMARCB1,22
Emerin complex 32,MED4,SMARCC1,22
Emerin complex 32,MED4,SMARCC2,22
Emerin complex 32,MED4,SPTAN1,22
Emerin complex 32,MED4,TBL1XR1,22
Emerin complex 32,RBL1,RCOR1,22
Emerin complex 32,RBL1,SMARCB1,22
Emerin complex 32,RBL1,SMARCC1,22
Emerin complex 32,RBL1,SMARCC2,22
Emerin complex 32,RBL1,SPTAN1,22
Emerin complex 32,RBL1,TBL1XR1,22
Emerin complex 32,RCOR1,SMARCB1,22
Emerin complex 32,RCOR1,SMARCC1,22
Emerin complex 32,RCOR1,SMARCC2,22
Emerin complex 32,RCOR1,SPTAN1,22
Emerin complex 32,RCOR1,TBL1XR1,22
Emerin complex 32,SMARCB1,SMARCC1,22
Emerin complex 32,SMARCB1,SMARCC2,22
Emerin complex 32,SMARCB1,SPTAN1,22
Emerin complex 32,SMARCB1,TBL1XR1,22
Emerin complex 32,SMARCC1,SMARCC2,22
Emerin complex 32,SMARCC1,SPTAN1,22
Emerin complex 32,SMARCC1,TBL1XR1,22
Emerin complex 32,SMARCC2,SPTAN1,22
Emerin complex 32,SMARCC2,TBL1XR1,22
Emerin complex 32,SPTAN1,TBL1XR1,22
Emerin regulatory complex,HDAC1,HDAC3,9
Emerin regulatory complex,HDAC1,LMO7,9
Emerin regulatory complex,HDAC1,RBL1,9
Emerin regulatory complex,HDAC3,LMO7,9
Emerin regulatory complex,HDAC3,RBL1,9
Emerin regulatory complex,LMO7,RBL1,9
"Estrogen receptor complex (ESR1, EP300, NCOA1)",EP300,NCOA1,3
"FACT complex, UV-activated",CSNK2A2,SUPT16H,5
FARP2-NRP1-PlexinA1 complex,FARP2,NRP1,3
FARP2-NRP1-PlexinA2 complex,FARP2,NRP1,3
FARP2-NRP1-PlexinA3 complex,FARP2,NRP1,3
FARP2-NRP1-PlexinA4 complex,FARP2,NRP1,3
FHL2-FHL3 complex,FHL2,FHL3,2
FHL2-p53-HIPK2 complex,FHL2,TP53,3
FOXO1-FHL2-SIRT1 complex,FHL2,SIRT1,3
Farnesyltransferase,FNTA,FNTB,2
GAA1-GPI8-PIGT-PIG-PIGS complex,PIGK,PIGT,5
GALNS-lysosomal hydrolase 1.27 MDa complex,CTSA,GLB1,4
GNAI1- GNB5-GNG4 complex,GNAI1,GNG4,3
GNAI1-GNB1-GNG4 complex,GNAI1,GNG4,3
GNAI1-GNB2-GNG4 complex,GNAI1,GNG4,3
GNAI1-GNB3-GNG4 complex,GNAI1,GNG4,3
GNAI1-GNB4-GNG4 complex,GNAI1,GNG4,3
Gamma-BAR-AP1 complex,AP1B1,AP1G1,9
Gamma-BAR-AP1 complex,AP1B1,AP1M1,9
Gamma-BAR-AP1 complex,AP1G1,AP1M1,9
H2AX complex I,CALR,DHX30,7
"H2AX complex, isolated from cells without IR exposure",CALR,EIF3L,13
"H2AX complex, isolated from cells without IR exposure",CALR,SUPT16H,13
"H2AX complex, isolated from cells without IR exposure",EIF3L,SUPT16H,13
HCF-1 complex,ASH2L,HCFC1,18
HCF-1 complex,ASH2L,HDAC1,18
HCF-1 complex,ASH2L,HDAC2,18
HCF-1 complex,ASH2L,OGT,18
HCF-1 complex,ASH2L,RBBP4,18
HCF-1 complex,ASH2L,RBBP7,18
HCF-1 complex,ASH2L,SAP30,18
HCF-1 complex,ASH2L,SIN3A,18
HCF-1 complex,ASH2L,SIN3B,18
HCF-1 complex,ASH2L,SUDS3,18
HCF-1 complex,HCFC1,HDAC1,18
HCF-1 complex,HCFC1,HDAC2,18
HCF-1 complex,HCFC1,OGT,18
HCF-1 complex,HCFC1,RBBP4,18
HCF-1 complex,HCFC1,RBBP7,18
HCF-1 complex,HCFC1,SAP30,18
HCF-1 complex,HCFC1,SIN3A,18
HCF-1 complex,HCFC1,SIN3B,18
HCF-1 complex,HCFC1,SUDS3,18
HCF-1 complex,HDAC1,HDAC2,18
HCF-1 complex,HDAC1,OGT,18
HCF-1 complex,HDAC1,RBBP4,18
HCF-1 complex,HDAC1,RBBP7,18
HCF-1 complex,HDAC1,SAP30,18
HCF-1 complex,HDAC1,SIN3A,18
HCF-1 complex,HDAC1,SIN3B,18
HCF-1 complex,HDAC1,SUDS3,18
HCF-1 complex,HDAC2,OGT,18
HCF-1 complex,HDAC2,RBBP4,18
HCF-1 complex,HDAC2,RBBP7,18
HCF-1 complex,HDAC2,SAP30,18
HCF-1 complex,HDAC2,SIN3A,18
HCF-1 complex,HDAC2,SIN3B,18
HCF-1 complex,HDAC2,SUDS3,18
HCF-1 complex,OGT,RBBP4,18
HCF-1 complex,OGT,RBBP7,18
HCF-1 complex,OGT,SAP30,18
HCF-1 complex,OGT,SIN3A,18
HCF-1 complex,OGT,SIN3B,18
HCF-1 complex,OGT,SUDS3,18
HCF-1 complex,RBBP4,RBBP7,18
HCF-1 complex,RBBP4,SAP30,18
HCF-1 complex,RBBP4,SIN3A,18
HCF-1 complex,RBBP4,SIN3B,18
HCF-1 complex,RBBP4,SUDS3,18
HCF-1 complex,RBBP7,SAP30,18
HCF-1 complex,RBBP7,SIN3A,18
HCF-1 complex,RBBP7,SIN3B,18
HCF-1 complex,RBBP7,SUDS3,18
HCF-1 complex,SAP30,SIN3A,18
HCF-1 complex,SAP30,SIN3B,18
HCF-1 complex,SAP30,SUDS3,18
HCF-1 complex,SIN3A,SIN3B,18
HCF-1 complex,SIN3A,SUDS3,18
HCF-1 complex,SIN3B,SUDS3,18
HDAC1-associated core complex cI,HDAC1,KDM1A,3
HDAC1-associated core complex cI,HDAC1,RCOR1,3
HDAC1-associated core complex cI,KDM1A,RCOR1,3
HDAC1-associated core complex cII,CHD3,GATAD2A,9
HDAC1-associated core complex cII,CHD3,HDAC1,9
HDAC1-associated core complex cII,CHD3,MBD2,9
HDAC1-associated core complex cII,CHD3,MBD3,9
HDAC1-associated core complex cII,CHD3,MTA2,9
HDAC1-associated core complex cII,CHD3,RBBP4,9
HDAC1-associated core complex cII,CHD3,RBBP7,9
HDAC1-associated core complex cII,CHD3,RCOR1,9
HDAC1-associated core complex cII,GATAD2A,HDAC1,9
HDAC1-associated core complex cII,GATAD2A,MBD2,9
HDAC1-associated core complex cII,GATAD2A,MBD3,9
HDAC1-associated core complex cII,GATAD2A,MTA2,9
HDAC1-associated core complex cII,GATAD2A,RBBP4,9
HDAC1-associated core complex cII,GATAD2A,RBBP7,9
HDAC1-associated core complex cII,GATAD2A,RCOR1,9
HDAC1-associated core complex cII,HDAC1,MBD2,9
HDAC1-associated core complex cII,HDAC1,MBD3,9
HDAC1-associated core complex cII,HDAC1,MTA2,9
HDAC1-associated core complex cII,HDAC1,RBBP4,9
HDAC1-associated core complex cII,HDAC1,RBBP7,9
HDAC1-associated core complex cII,HDAC1,RCOR1,9
HDAC1-associated core complex cII,MBD2,MBD3,9
HDAC1-associated core complex cII,MBD2,MTA2,9
HDAC1-associated core complex cII,MBD2,RBBP4,9
HDAC1-associated core complex cII,MBD2,RBBP7,9
HDAC1-associated core complex cII,MBD2,RCOR1,9
HDAC1-associated core complex cII,MBD3,MTA2,9
HDAC1-associated core complex cII,MBD3,RBBP4,9
HDAC1-associated core complex cII,MBD3,RBBP7,9
HDAC1-associated core complex cII,MBD3,RCOR1,9
HDAC1-associated core complex cII,MTA2,RBBP4,9
HDAC1-associated core complex cII,MTA2,RBBP7,9
HDAC1-associated core complex cII,MTA2,RCOR1,9
HDAC1-associated core complex cII,RBBP4,RBBP7,9
HDAC1-associated core complex cII,RBBP4,RCOR1,9
HDAC1-associated core complex cII,RBBP7,RCOR1,9
HDAC1-associated protein complex,CHD3,HDAC1,9
HDAC1-associated protein complex,CHD3,KDM1A,9
HDAC1-associated protein complex,CHD3,MBD2,9
HDAC1-associated protein complex,CHD3,MBD3,9
HDAC1-associated protein complex,CHD3,MTA2,9
HDAC1-associated protein complex,CHD3,RBBP4,9
HDAC1-associated protein complex,CHD3,RBBP7,9
HDAC1-associated protein complex,CHD3,RCOR1,9
HDAC1-associated protein complex,HDAC1,KDM1A,9
HDAC1-associated protein complex,HDAC1,MBD2,9
HDAC1-associated protein complex,HDAC1,MBD3,9
HDAC1-associated protein complex,HDAC1,MTA2,9
HDAC1-associated protein complex,HDAC1,RBBP4,9
HDAC1-associated protein complex,HDAC1,RBBP7,9
HDAC1-associated protein complex,HDAC1,RCOR1,9
HDAC1-associated protein complex,KDM1A,MBD2,9
HDAC1-associated protein complex,KDM1A,MBD3,9
HDAC1-associated protein complex,KDM1A,MTA2,9
HDAC1-associated protein complex,KDM1A,RBBP4,9
HDAC1-associated protein complex,KDM1A,RBBP7,9
HDAC1-associated protein complex,KDM1A,RCOR1,9
HDAC1-associated protein complex,MBD2,MBD3,9
HDAC1-associated protein complex,MBD2,MTA2,9
HDAC1-associated protein complex,MBD2,RBBP4,9
HDAC1-associated protein complex,MBD2,RBBP7,9
HDAC1-associated protein complex,MBD2,RCOR1,9
HDAC1-associated protein complex,MBD3,MTA2,9
HDAC1-associated protein complex,MBD3,RBBP4,9
HDAC1-associated protein complex,MBD3,RBBP7,9
HDAC1-associated protein complex,MBD3,RCOR1,9
HDAC1-associated protein complex,MTA2,RBBP4,9
HDAC1-associated protein complex,MTA2,RBBP7,9
HDAC1-associated protein complex,MTA2,RCOR1,9
HDAC1-associated protein complex,RBBP4,RBBP7,9
HDAC1-associated protein complex,RBBP4,RCOR1,9
HDAC1-associated protein complex,RBBP7,RCOR1,9
HDAC2-asscociated core complex,CHD3,GATAD2A,7
HDAC2-asscociated core complex,CHD3,HDAC2,7
HDAC2-asscociated core complex,CHD3,MBD3,7
HDAC2-asscociated core complex,CHD3,MTA2,7
HDAC2-asscociated core complex,CHD3,RBBP4,7
HDAC2-asscociated core complex,CHD3,RBBP7,7
HDAC2-asscociated core complex,GATAD2A,HDAC2,7
HDAC2-asscociated core complex,GATAD2A,MBD3,7
HDAC2-asscociated core complex,GATAD2A,MTA2,7
HDAC2-asscociated core complex,GATAD2A,RBBP4,7
HDAC2-asscociated core complex,GATAD2A,RBBP7,7
HDAC2-asscociated core complex,HDAC2,MBD3,7
HDAC2-asscociated core complex,HDAC2,MTA2,7
HDAC2-asscociated core complex,HDAC2,RBBP4,7
HDAC2-asscociated core complex,HDAC2,RBBP7,7
HDAC2-asscociated core complex,MBD3,MTA2,7
HDAC2-asscociated core complex,MBD3,RBBP4,7
HDAC2-asscociated core complex,MBD3,RBBP7,7
HDAC2-asscociated core complex,MTA2,RBBP4,7
HDAC2-asscociated core complex,MTA2,RBBP7,7
HDAC2-asscociated core complex,RBBP4,RBBP7,7
HDAC3-H1.3-SMRT-N-Cor complex,HDAC3,NCOR1,4
HDAC3-H1.3-SMRT-N-Cor complex,HDAC3,NCOR2,4
HDAC3-H1.3-SMRT-N-Cor complex,NCOR1,NCOR2,4
HERP1/HEY2-NCOR-SIN3A complex,HDAC1,NCOR2,4
HERP1/HEY2-NCOR-SIN3A complex,HDAC1,SIN3A,4
HERP1/HEY2-NCOR-SIN3A complex,NCOR2,SIN3A,4
HES1 promoter corepressor complex,CREBBP,EP300,6
HES1 promoter corepressor complex,CREBBP,POLR2A,6
HES1 promoter corepressor complex,CREBBP,SUPT6H,6
HES1 promoter corepressor complex,EP300,POLR2A,6
HES1 promoter corepressor complex,EP300,SUPT6H,6
HES1 promoter corepressor complex,POLR2A,SUPT6H,6
HES1 promoter-Notch enhancer complex,EP300,MED1,13
HES1 promoter-Notch enhancer complex,EP300,POLR2A,13
HES1 promoter-Notch enhancer complex,EP300,SUPT16H,13
HES1 promoter-Notch enhancer complex,EP300,SUPT6H,13
HES1 promoter-Notch enhancer complex,MED1,POLR2A,13
HES1 promoter-Notch enhancer complex,MED1,SUPT16H,13
HES1 promoter-Notch enhancer complex,MED1,SUPT6H,13
HES1 promoter-Notch enhancer complex,POLR2A,SUPT16H,13
HES1 promoter-Notch enhancer complex,POLR2A,SUPT6H,13
HES1 promoter-Notch enhancer complex,SUPT16H,SUPT6H,13
HEXIM1-DNA-PK-paraspeckle components-ribonucleoprotein complex,MATR3,PRKDC,9
HEXIM1-DNA-PK-paraspeckle components-ribonucleoprotein complex,MATR3,XRCC5,9
HEXIM1-DNA-PK-paraspeckle components-ribonucleoprotein complex,PRKDC,XRCC5,9
HOOK2-PAR3-Par6alpha-PKCiota complex,PARD3,PRKCI,4
HRD1 complex,AUP1,ERLEC1,13
HRD1 complex,AUP1,SEL1L,13
HRD1 complex,ERLEC1,SEL1L,13
Histone H3.1 complex,CHAF1B,IPO4,10
Histone H3.1 complex,CHAF1B,RBBP4,10
Histone H3.1 complex,IPO4,RBBP4,10
Histone H3.3 complex,HIRA,IPO4,9
Histone H3.3 complex,HIRA,RBBP4,9
Histone H3.3 complex,IPO4,RBBP4,9
ICAT-AR-beta-catenin complex,CTNNB1,CTNNBIP1,3
IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex,CCAR2,CDC37,5
ING2 complex,ARID4A,ARID4B,13
ING2 complex,ARID4A,BRMS1,13
ING2 complex,ARID4A,BRMS1L,13
ING2 complex,ARID4A,HDAC1,13
ING2 complex,ARID4A,HDAC2,13
ING2 complex,ARID4A,ING2,13
ING2 complex,ARID4A,RBBP4,13
ING2 complex,ARID4A,RBBP7,13
ING2 complex,ARID4A,SAP130,13
ING2 complex,ARID4A,SAP30,13
ING2 complex,ARID4A,SIN3A,13
ING2 complex,ARID4A,SUDS3,13
ING2 complex,ARID4B,BRMS1,13
ING2 complex,ARID4B,BRMS1L,13
ING2 complex,ARID4B,HDAC1,13
ING2 complex,ARID4B,HDAC2,13
ING2 complex,ARID4B,ING2,13
ING2 complex,ARID4B,RBBP4,13
ING2 complex,ARID4B,RBBP7,13
ING2 complex,ARID4B,SAP130,13
ING2 complex,ARID4B,SAP30,13
ING2 complex,ARID4B,SIN3A,13
ING2 complex,ARID4B,SUDS3,13
ING2 complex,BRMS1,BRMS1L,13
ING2 complex,BRMS1,HDAC1,13
ING2 complex,BRMS1,HDAC2,13
ING2 complex,BRMS1,ING2,13
ING2 complex,BRMS1,RBBP4,13
ING2 complex,BRMS1,RBBP7,13
ING2 complex,BRMS1,SAP130,13
ING2 complex,BRMS1,SAP30,13
ING2 complex,BRMS1,SIN3A,13
ING2 complex,BRMS1,SUDS3,13
ING2 complex,BRMS1L,HDAC1,13
ING2 complex,BRMS1L,HDAC2,13
ING2 complex,BRMS1L,ING2,13
ING2 complex,BRMS1L,RBBP4,13
ING2 complex,BRMS1L,RBBP7,13
ING2 complex,BRMS1L,SAP130,13
ING2 complex,BRMS1L,SAP30,13
ING2 complex,BRMS1L,SIN3A,13
ING2 complex,BRMS1L,SUDS3,13
ING2 complex,HDAC1,HDAC2,13
ING2 complex,HDAC1,ING2,13
ING2 complex,HDAC1,RBBP4,13
ING2 complex,HDAC1,RBBP7,13
ING2 complex,HDAC1,SAP130,13
ING2 complex,HDAC1,SAP30,13
ING2 complex,HDAC1,SIN3A,13
ING2 complex,HDAC1,SUDS3,13
ING2 complex,HDAC2,ING2,13
ING2 complex,HDAC2,RBBP4,13
ING2 complex,HDAC2,RBBP7,13
ING2 complex,HDAC2,SAP130,13
ING2 complex,HDAC2,SAP30,13
ING2 complex,HDAC2,SIN3A,13
ING2 complex,HDAC2,SUDS3,13
ING2 complex,ING2,RBBP4,13
ING2 complex,ING2,RBBP7,13
ING2 complex,ING2,SAP130,13
ING2 complex,ING2,SAP30,13
ING2 complex,ING2,SIN3A,13
ING2 complex,ING2,SUDS3,13
ING2 complex,RBBP4,RBBP7,13
ING2 complex,RBBP4,SAP130,13
ING2 complex,RBBP4,SAP30,13
ING2 complex,RBBP4,SIN3A,13
ING2 complex,RBBP4,SUDS3,13
ING2 complex,RBBP7,SAP130,13
ING2 complex,RBBP7,SAP30,13
ING2 complex,RBBP7,SIN3A,13
ING2 complex,RBBP7,SUDS3,13
ING2 complex,SAP130,SAP30,13
ING2 complex,SAP130,SIN3A,13
ING2 complex,SAP130,SUDS3,13
ING2 complex,SAP30,SIN3A,13
ING2 complex,SAP30,SUDS3,13
ING2 complex,SIN3A,SUDS3,13
INO80 chromatin remodeling complex,ACTL6A,RUVBL1,13
INO80 chromatin remodeling complex,ACTL6A,RUVBL2,13
INO80 chromatin remodeling complex,ACTL6A,TCF3,13
INO80 chromatin remodeling complex,RUVBL1,RUVBL2,13
INO80 chromatin remodeling complex,RUVBL1,TCF3,13
INO80 chromatin remodeling complex,RUVBL2,TCF3,13
IRF2BP2-IRF2BP1-IRF2BPL complex,IRF2BP1,IRF2BPL,3
ITCH-USP9X complex,ITCH,USP9X,2
"IkappaB kinase complex (IKBKB, CHUK, IKBKAP, NFKBIA, RELA, MAP3K14)",ELP1,RELA,6
Intraflagellar transport complex B,IFT172,IFT27,16
Intraflagellar transport complex B,IFT172,IFT57,16
Intraflagellar transport complex B,IFT172,IFT80,16
Intraflagellar transport complex B,IFT172,IFT81,16
Intraflagellar transport complex B,IFT172,IFT88,16
Intraflagellar transport complex B,IFT172,TRAF3IP1,16
Intraflagellar transport complex B,IFT172,TTC26,16
Intraflagellar transport complex B,IFT27,IFT57,16
Intraflagellar transport complex B,IFT27,IFT80,16
Intraflagellar transport complex B,IFT27,IFT81,16
Intraflagellar transport complex B,IFT27,IFT88,16
Intraflagellar transport complex B,IFT27,TRAF3IP1,16
Intraflagellar transport complex B,IFT27,TTC26,16
Intraflagellar transport complex B,IFT57,IFT80,16
Intraflagellar transport complex B,IFT57,IFT81,16
Intraflagellar transport complex B,IFT57,IFT88,16
Intraflagellar transport complex B,IFT57,TRAF3IP1,16
Intraflagellar transport complex B,IFT57,TTC26,16
Intraflagellar transport complex B,IFT80,IFT81,16
Intraflagellar transport complex B,IFT80,IFT88,16
Intraflagellar transport complex B,IFT80,TRAF3IP1,16
Intraflagellar transport complex B,IFT80,TTC26,16
Intraflagellar transport complex B,IFT81,IFT88,16
Intraflagellar transport complex B,IFT81,TRAF3IP1,16
Intraflagellar transport complex B,IFT81,TTC26,16
Intraflagellar transport complex B,IFT88,TRAF3IP1,16
Intraflagellar transport complex B,IFT88,TTC26,16
Intraflagellar transport complex B,TRAF3IP1,TTC26,16
Intraflagellar transport complex B core complex,IFT27,IFT81,10
Intraflagellar transport complex B core complex,IFT27,IFT88,10
Intraflagellar transport complex B core complex,IFT27,TTC26,10
Intraflagellar transport complex B core complex,IFT81,IFT88,10
Intraflagellar transport complex B core complex,IFT81,TTC26,10
Intraflagellar transport complex B core complex,IFT88,TTC26,10
Intraflagellar transport complex B peripheral subcomplex,IFT172,IFT57,6
Intraflagellar transport complex B peripheral subcomplex,IFT172,IFT80,6
Intraflagellar transport complex B peripheral subcomplex,IFT172,TRAF3IP1,6
Intraflagellar transport complex B peripheral subcomplex,IFT57,IFT80,6
Intraflagellar transport complex B peripheral subcomplex,IFT57,TRAF3IP1,6
Intraflagellar transport complex B peripheral subcomplex,IFT80,TRAF3IP1,6
"Isocitrate dehydrogenase [NAD], mitochondrial",IDH3A,IDH3G,3
JUN-TCF4-CTNNB1 complex,CTNNB1,JUN,3
JUN-TCF4-CTNNB1 complex,CTNNB1,TCF4,3
JUN-TCF4-CTNNB1 complex,JUN,TCF4,3
KIF3A/B-PAR-3-aPKC-PAR-6 complex,PARD3,PRKCI,5
KMT2E-OGT-USP7 complex,KMT2E,OGT,3
KMT2E-OGT-USP7 complex,KMT2E,USP7,3
KMT2E-OGT-USP7 complex,OGT,USP7,3
Kaiso-NCOR complex,GPS2,HDAC3,10
Kaiso-NCOR complex,GPS2,NCOR1,10
Kaiso-NCOR complex,GPS2,TBL1X,10
Kaiso-NCOR complex,GPS2,TBL1XR1,10
Kaiso-NCOR complex,GPS2,TRIM33,10
Kaiso-NCOR complex,GPS2,ZBTB33,10
Kaiso-NCOR complex,HDAC3,NCOR1,10
Kaiso-NCOR complex,HDAC3,TBL1X,10
Kaiso-NCOR complex,HDAC3,TBL1XR1,10
Kaiso-NCOR complex,HDAC3,TRIM33,10
Kaiso-NCOR complex,HDAC3,ZBTB33,10
Kaiso-NCOR complex,NCOR1,TBL1X,10
Kaiso-NCOR complex,NCOR1,TBL1XR1,10
Kaiso-NCOR complex,NCOR1,TRIM33,10
Kaiso-NCOR complex,NCOR1,ZBTB33,10
Kaiso-NCOR complex,TBL1X,TBL1XR1,10
Kaiso-NCOR complex,TBL1X,TRIM33,10
Kaiso-NCOR complex,TBL1X,ZBTB33,10
Kaiso-NCOR complex,TBL1XR1,TRIM33,10
Kaiso-NCOR complex,TBL1XR1,ZBTB33,10
Kaiso-NCOR complex,TRIM33,ZBTB33,10
Kinase maturation complex 1,CDC37,MARK2,16
Kinase maturation complex 1,CDC37,TRAF7,16
Kinase maturation complex 1,CDC37,YWHAG,16
Kinase maturation complex 1,CDC37,YWHAH,16
Kinase maturation complex 1,MARK2,TRAF7,16
Kinase maturation complex 1,MARK2,YWHAG,16
Kinase maturation complex 1,MARK2,YWHAH,16
Kinase maturation complex 1,TRAF7,YWHAG,16
Kinase maturation complex 1,TRAF7,YWHAH,16
Kinase maturation complex 1,YWHAG,YWHAH,16
Kinase maturation complex 2,CDC37,TRAF2,8
Ku antigen-NARG1 complex,NAA15,XRCC5,3
Ku-ORC complex,ORC4,XRCC5,6
Ku70/Ku80/DNA-PK,PRKDC,XRCC5,3
LARC complex (LCR-associated remodeling complex),ACTL6A,CHD4,19
LARC complex (LCR-associated remodeling complex),ACTL6A,DPF2,19
LARC complex (LCR-associated remodeling complex),ACTL6A,GATAD2B,19
LARC complex (LCR-associated remodeling complex),ACTL6A,HDAC1,19
LARC complex (LCR-associated remodeling complex),ACTL6A,HDAC2,19
LARC complex (LCR-associated remodeling complex),ACTL6A,MBD2,19
